farm,datetime,supplyEC,supplyPH,innerCO2,innerHum,innerTemp,innerSolar
B농가,2023-11-07 12:00,1,6,1023,52.5,22.67,426.5
B농가,2023-11-07 13:00,1,6,1022.5,45.33,23.5,399.83
B농가,2023-11-07 14:00,1,6,1022.83,42.17,22,328
B농가,2023-11-07 15:00,1,6,1022.5,53.67,22.5,226.5
B농가,2023-11-07 16:00,1,6,1022.67,69.83,20.17,82.17
B농가,2023-11-07 17:00,1,6,1022.67,90.17,14.67,5.33
B농가,2023-11-07 18:00,1,6,1022.33,91.5,12.33,0
B농가,2023-11-07 19:00,1,6,1022.67,93,11.17,0
B농가,2023-11-07 20:00,1,6,1022.67,94.33,10,0
B농가,2023-11-07 21:00,0,6.83,1022.5,94.83,9.17,0
B농가,2023-11-07 22:00,0,7,1022.17,95.5,9,0
B농가,2023-11-07 23:00,0,7,1022.67,96.17,8.33,0
B농가,2023-11-08 00:00,0,7,1022.33,93.5,8.67,0
B농가,2023-11-08 01:00,0,7,1022.33,93.83,8.33,0
B농가,2023-11-08 02:00,0,7,1022.5,92.33,8.67,0
B농가,2023-11-08 03:00,0,7,1022.5,91.67,8.67,0
B농가,2023-11-08 04:00,0,7,1022.33,91.83,8.17,0
B농가,2023-11-08 05:00,0,7,1022.33,91.5,8.17,0
B농가,2023-11-08 06:00,0,7,1022.83,91.17,8,0
B농가,2023-11-08 07:00,0,7,1022.67,90.67,8.33,11.5
B농가,2023-11-08 08:00,0.33,6.5,1022,87.83,13.33,153.67
B농가,2023-11-08 09:00,0.83,6,1022.67,80.17,18.83,275.83
B농가,2023-11-08 10:00,1,6,1022.17,71.5,22,358.67
B농가,2023-11-08 11:00,1,6,1022.5,50.33,20.83,330.5
B농가,2023-11-08 12:00,1,6,1022.33,59.83,21,294.83
B농가,2023-11-08 13:00,1,6,1022.83,33.33,21.67,345.17
B농가,2023-11-08 14:00,1,6,1022.67,38.17,21.67,303
B농가,2023-11-08 15:00,1,6,1022.33,43.33,21.17,207.83
B농가,2023-11-08 16:00,1,6,1022.83,70,19.33,66.83
B농가,2023-11-08 17:00,1,6,1022.5,90.17,14.67,4.83
B농가,2023-11-08 18:00,1,6,1022.33,92.83,12.5,0
B농가,2023-11-08 19:00,1,6,1022.5,93.83,11.5,0
B농가,2023-11-08 20:00,1,6,1022.67,94.33,10.5,0
B농가,2023-11-08 21:00,1,6,1022.67,95.83,10,0
B농가,2023-11-08 22:00,1,6,1022.83,95.67,10,0
B농가,2023-11-08 23:00,1,6,1022.33,95.67,9.5,0
B농가,2023-11-09 00:00,1,6,1022.17,96.17,9,0
B농가,2023-11-09 01:00,1,6,1022.33,96.17,9,0
B농가,2023-11-09 02:00,1,6,1022.5,96,8.33,0
B농가,2023-11-09 03:00,1,6,1022.83,93,9.67,0
B농가,2023-11-09 04:00,1,6,1022.67,94.67,9,0
B농가,2023-11-09 05:00,1,6,1022.67,93,9.33,0
B농가,2023-11-09 06:00,1,6,1022.33,94.83,9.17,0
B농가,2023-11-09 07:00,1,6,1022.5,94.5,10,21.33
B농가,2023-11-09 08:00,1,6,1022.17,93.33,13,50.33
B농가,2023-11-09 09:00,1,6,1022.33,90.17,18,162.33
B농가,2023-11-09 10:00,1,6,1022.5,81,20.17,189.5
B농가,2023-11-09 11:00,1,6,1022.17,78,20.5,213.33
B농가,2023-11-09 12:00,1,6,1022.33,80.33,19.17,73.67
B농가,2023-11-09 13:00,1,6,1022.83,79.33,20.67,138.17
B농가,2023-11-09 14:00,1,6,1022.5,74.33,20.83,145.83
B농가,2023-11-09 15:00,1,6,1022.5,84.83,20.5,81.67
B농가,2023-11-09 16:00,1,6,1022.67,89.83,19,40
B농가,2023-11-09 17:00,1,6,1022.83,96.33,17.33,1.17
B농가,2023-11-09 18:00,1,6,1022.83,97.5,16,0
B농가,2023-11-09 19:00,1,6,1022.83,97.67,15.5,0
B농가,2023-11-09 20:00,1,6,1022.67,97.33,15,0
B농가,2023-11-09 21:00,1,6,1022.5,97,15,0
B농가,2023-11-09 22:00,1,6,1022.67,97.83,15,0
B농가,2023-11-09 23:00,1,6,1022.83,97.33,14.17,0
B농가,2023-11-10 00:00,1,6,1022.67,96.67,13.67,0
B농가,2023-11-10 01:00,1,6,1022.5,97.17,13,0
B농가,2023-11-10 02:00,1,6,1022.67,97,12.67,0
B농가,2023-11-10 03:00,1,6,1022.5,97.17,12,0
B농가,2023-11-10 04:00,1,6,1022.67,97,11.83,0
B농가,2023-11-10 05:00,1,6,1022.67,96.5,10.67,0
B농가,2023-11-10 06:00,1,6,1022.5,96.17,10.33,0
B농가,2023-11-10 07:00,1,6,1022.17,96.5,10.33,10.33
B농가,2023-11-10 08:00,1,6,1022.17,91.33,11.5,84
B농가,2023-11-10 09:00,1,6,1022.5,82.33,19,202.17
B농가,2023-11-10 10:00,1,6,1022.67,75.83,19.5,266.33
B농가,2023-11-10 11:00,1,6,1022.5,65.5,20.67,383.17
B농가,2023-11-10 12:00,1,6,1022.67,50.17,20.67,363.5
B농가,2023-11-10 13:00,1,6,1022.17,44.83,19.5,380.5
B농가,2023-11-10 14:00,1,6,1022.33,45,20.17,318.83
B농가,2023-11-10 15:00,1,6,1022.83,51.67,19.5,216.83
B농가,2023-11-10 16:00,1,6,1022.5,74.67,19.33,72.67
B농가,2023-11-10 17:00,1,6,1022.5,90.33,14,4.33
B농가,2023-11-10 18:00,1,6,1022.33,91.67,11.17,0
B농가,2023-11-10 19:00,1,6,1022.67,92.83,9.83,0
B농가,2023-11-10 20:00,1,6,1022.33,94.5,9,0
B농가,2023-11-10 21:00,1,6,1022.5,95,8.17,0
B농가,2023-11-10 22:00,1,6,1022.67,95.33,8,0
B농가,2023-11-10 23:00,1,6,1022.67,96.5,7.33,0
B농가,2023-11-11 00:00,1,6,1022.33,96.17,7,0
B농가,2023-11-11 01:00,1,6,1022.5,95.67,7,0
B농가,2023-11-11 02:00,1,6,1022.5,96.83,6.5,0
B농가,2023-11-11 03:00,1,6,1022.67,97,7,0
B농가,2023-11-11 04:00,1,6,1022.5,95.33,6.17,0
B농가,2023-11-11 05:00,1,6,1022.33,95.5,6.5,0
B농가,2023-11-11 06:00,1,6,1022.33,93.67,7,0
B농가,2023-11-11 07:00,1,6,1022.5,92.33,6.83,10.67
B농가,2023-11-11 08:00,1,6,1022.33,86.5,12.33,133.83
B농가,2023-11-11 09:00,1,6,1022.17,82.67,19,257.33
B농가,2023-11-11 10:00,1,6,1022.83,80.67,19.67,216.83
B농가,2023-11-11 11:00,1,6,1022.5,85.5,17,108.33
B농가,2023-11-11 12:00,1,6,1022.67,86.17,17.83,141
B농가,2023-11-11 13:00,1,6,1022.17,90.33,16.33,83.83
B농가,2023-11-11 14:00,1,6,1022.67,86.67,17.17,112.83
B농가,2023-11-11 15:00,1,6,1022.67,81.5,19.33,161.17
B농가,2023-11-11 16:00,1,6,1022.5,85.17,17.33,60.17
B농가,2023-11-11 17:00,1,6,1022.33,90.33,11.83,6
B농가,2023-11-11 18:00,1,6,1022.67,93.17,9.83,0
B농가,2023-11-11 19:00,1,6,1022.5,95.5,9,0
B농가,2023-11-11 20:00,1,6,1022.33,95.83,8.5,0
B농가,2023-11-11 21:00,1,6,1022.33,96,7.5,0
B농가,2023-11-11 22:00,1,6,1022.5,96.83,7,0
B농가,2023-11-11 23:00,1,6,1022.17,95.83,6.5,0
B농가,2023-11-12 00:00,1,6,1022,92.83,7.33,0
B농가,2023-11-12 01:00,1,6,1022.17,90.5,9.17,0
B농가,2023-11-12 02:00,1,6,1022.33,90.5,9.17,0
B농가,2023-11-12 03:00,1,6,1022.5,88.17,9.33,0
B농가,2023-11-12 04:00,1,6,1022.33,87.5,9.67,0
B농가,2023-11-12 05:00,1,6,1022.67,91.33,8.83,0
B농가,2023-11-12 06:00,1,6,1022.33,90,9,0
B농가,2023-11-12 07:00,1,6,1022.33,88.5,8.83,11.67
B농가,2023-11-12 08:00,1,6,1022.33,86.5,11.83,135.17
B농가,2023-11-12 09:00,1,6,1022.17,87.17,17.5,212.67
B농가,2023-11-12 10:00,1,6,1022.5,75.17,19.83,292.83
B농가,2023-11-12 11:00,1,6,1022.5,75.5,18.5,174.33
B농가,2023-11-12 12:00,1,6,1022.5,82.5,18.33,131.5
B농가,2023-11-12 13:00,1,6,1022.67,77.83,20,186.5
B농가,2023-11-12 14:00,1,6,1022.33,68.17,19.67,285.67
B농가,2023-11-12 15:00,1,6,1022.83,87,15.67,63.17
B농가,2023-11-12 16:00,1,6,1022.17,89.5,14.67,46.83
B농가,2023-11-12 17:00,1,6,1022.67,90.67,11.33,4.5
B농가,2023-11-12 18:00,1,6,1022.5,92.83,9,0
B농가,2023-11-12 19:00,1,6,1022.33,92.83,8.5,0
B농가,2023-11-12 20:00,1,6,1022.5,92.33,8.67,0
B농가,2023-11-12 21:00,1,6,1022.67,91.33,8.67,0
B농가,2023-11-12 22:00,1,6,1022.5,92.17,8.5,0
B농가,2023-11-12 23:00,1,6,1022.17,93.33,8.83,0
B농가,2023-11-13 00:00,1,6,1022.33,91.5,8.83,0
B농가,2023-11-13 01:00,1,6,1022.17,91,8.83,0
B농가,2023-11-13 02:00,1,6,1022.83,87.83,9.17,0
B농가,2023-11-13 03:00,1,6,1022.5,85,9.5,0
B농가,2023-11-13 04:00,1,6,1022.5,84.83,9.33,0
B농가,2023-11-13 05:00,1,6,1022.17,85.17,9.17,0
B농가,2023-11-13 06:00,1,6,1022.33,82.83,9.67,0
B농가,2023-11-13 07:00,1,6,1022.17,85.17,8.83,7.67
B농가,2023-11-13 08:00,1,6,1022.5,84.83,11.5,134.17
B농가,2023-11-13 09:00,1,6,1022.33,80.67,17.33,256.83
B농가,2023-11-13 10:00,1,6,1022.5,74.83,20.83,343.33
B농가,2023-11-13 11:00,1,6,1022.5,64.67,20.83,397.83
B농가,2023-11-13 12:00,1,6,1022.67,50.67,20.5,409.67
B농가,2023-11-13 13:00,1,6,1022.5,49.83,21.67,379.83
B농가,2023-11-13 14:00,1,6,1022.33,51.17,21.17,308
B농가,2023-11-13 15:00,1,6,1022.67,58.67,20.33,207.5
B농가,2023-11-13 16:00,1,6,1022.5,77.83,19.17,66.83
B농가,2023-11-13 17:00,1,6,1022.33,89.67,12.67,4.5
B농가,2023-11-13 18:00,1,6,1022.83,92.17,10.33,0
B농가,2023-11-13 19:00,1,6,1023,92.83,9,0
B농가,2023-11-13 20:00,1,6,1022.17,92.67,8.67,0
B농가,2023-11-13 21:00,1,6,1022.33,92.67,8.83,0
B농가,2023-11-13 22:00,1,6,1022.5,91,9,0
B농가,2023-11-13 23:00,1,6,1022.33,90.5,8.67,0
B농가,2023-11-14 00:00,1,6,1022.33,91,8.83,0
B농가,2023-11-14 01:00,1,6,1022.33,88.5,9,0
B농가,2023-11-14 02:00,1,6,1022.17,92,8.5,0
B농가,2023-11-14 03:00,1,6,1022.33,91.5,9,0
B농가,2023-11-14 04:00,1,6,1022.5,94.83,8.67,0
B농가,2023-11-14 05:00,1,6,1022.5,94.83,8.5,0
B농가,2023-11-14 06:00,1,6,1022.33,94.33,9.33,0
B농가,2023-11-14 07:00,1,6,1022.5,96.17,9,7.83
B농가,2023-11-14 08:00,1,6,1022.5,89.33,12.33,112.17
B농가,2023-11-14 09:00,1,6,1022.5,82.33,19,237.83
B농가,2023-11-14 10:00,1,6,1022.33,73.83,21.5,327.5
B농가,2023-11-14 11:00,1,6,1022.5,61,21.83,392.5
B농가,2023-11-14 12:00,1,6,1022.67,48.83,21,412
B농가,2023-11-14 13:00,1,6,1022.67,56.33,21,376.83
B농가,2023-11-14 14:00,1,6,1023,61,20.67,243.67
B농가,2023-11-14 15:00,1,6,1022.83,86,18.33,79.67
B농가,2023-11-14 16:00,1,6,1022.67,86.83,18,52.67
B농가,2023-11-14 17:00,1,6,1022.67,98.33,14.67,2.17
B농가,2023-11-14 18:00,1,6,1022.5,98.17,13.33,0
B농가,2023-11-14 19:00,1,6,1022.83,96.67,12.83,0
B농가,2023-11-14 20:00,1,6,1022.67,96.67,12,0
B농가,2023-11-14 21:00,1,6,1022.33,96.5,11.33,0
B농가,2023-11-14 22:00,1,6,1022.83,96.67,11,0
B농가,2023-11-14 23:00,1,6,1022.33,96.67,11,0
B농가,2023-11-15 00:00,1,6,1022.67,96.33,10.5,0
B농가,2023-11-15 01:00,1,6,1022.33,96.5,10,0
B농가,2023-11-15 02:00,1,6,1022.5,97.33,10,0
B농가,2023-11-15 03:00,1,6,1022.17,97.83,10,0
B농가,2023-11-15 04:00,1,6,1022.33,97.83,10,0
B농가,2023-11-15 05:00,1,6,1022.67,96.5,9.5,0
B농가,2023-11-15 06:00,1,6,1022.5,96.83,8.83,0
B농가,2023-11-15 07:00,1,6,1022.33,96.5,8.33,13.17
B농가,2023-11-15 08:00,1,6,1022.17,91.67,11.67,104
B농가,2023-11-15 09:00,1,6,1022.5,86.5,18,216.17
B농가,2023-11-15 10:00,1,6,1022.33,77.17,20.67,309.83
B농가,2023-11-15 11:00,1,6,1022.83,61.83,21.67,369
B농가,2023-11-15 12:00,1,6,1022.33,52,21.33,385
B농가,2023-11-15 13:00,1,6,1022.5,51.83,21.83,354.5
B농가,2023-11-15 14:00,1,6,1022.17,51,21.33,282.33
B농가,2023-11-15 15:00,1,6,1022.67,67,20.17,126
B농가,2023-11-15 16:00,1,6,1022.5,83.33,18.17,50.83
B농가,2023-11-15 17:00,1,6,1022.33,92.33,13.83,4
B농가,2023-11-15 18:00,1,6,1022,93,11.5,0
B농가,2023-11-15 19:00,1,6,1022.33,94.33,10.83,0
B농가,2023-11-15 20:00,1,6,1022.33,94.83,10,0
B농가,2023-11-15 21:00,1,6,1022.67,96.67,9.67,0
B농가,2023-11-15 22:00,1,6,1022.33,95.33,9,0
B농가,2023-11-15 23:00,1,6,1022.17,95.17,8.17,0
B농가,2023-11-16 00:00,1,6,1022.33,92.5,9.33,0
B농가,2023-11-16 01:00,1,6,1022.33,95.33,9,0
B농가,2023-11-16 02:00,1,6,1022.33,96.17,9,0
B농가,2023-11-16 03:00,1,6,1022.67,96.83,8.5,0
B농가,2023-11-16 04:00,1,6,1022.67,96.67,8.33,0
B농가,2023-11-16 05:00,1,6,1022.17,97,8.33,0
B농가,2023-11-16 06:00,1,6,1022.33,97,9,0
B농가,2023-11-16 07:00,1,6,1022.33,97.5,9,6.33
B농가,2023-11-16 08:00,1,6,1022.5,94.33,10.33,33.17
B농가,2023-11-16 09:00,1,6,1022.33,94,12.17,52.67
B농가,2023-11-16 10:00,1,6,1023,92.67,13.67,63.83
B농가,2023-11-16 11:00,1,6,1022.33,95.67,13.5,61.5
B농가,2023-11-16 12:00,1,6,1022.33,95.17,15.17,83.83
B농가,2023-11-16 13:00,1,6,1022.17,95.17,14.33,31.83
B농가,2023-11-16 14:00,1,6,1022.83,94.67,12.17,24.5
B농가,2023-11-16 15:00,1,6,1022.5,92.83,11.33,16
B농가,2023-11-16 16:00,1,6,1022.33,95.5,11,8.5
B농가,2023-11-16 17:00,1,6,1022.5,96,10.83,4.5
B농가,2023-11-16 18:00,1,6,1022.5,95.83,9.67,0
B농가,2023-11-16 19:00,1,6,1022.67,96.83,10,0
B농가,2023-11-16 20:00,1,6,1022.17,97,9.67,0
B농가,2023-11-16 21:00,1,6,1022.17,96.33,8.33,0
B농가,2023-11-16 22:00,1,6,1022.5,96.83,8.5,0
B농가,2023-11-16 23:00,1,6,1022.33,98.17,8.83,0
B농가,2023-11-17 00:00,1,6,1022.33,97.33,9,0
B농가,2023-11-17 01:00,1,6,1022.33,98.17,9,0
B농가,2023-11-17 02:00,1,6,1022.33,97.83,9,0
B농가,2023-11-17 03:00,1,6,1022.5,97.5,9,0
B농가,2023-11-17 04:00,1,6,1022.33,97.83,8.5,0
B농가,2023-11-17 05:00,1,6,1022.67,94,9.17,0
B농가,2023-11-17 06:00,1,6,1022.33,89.17,9.5,0
B농가,2023-11-17 07:00,1,6,1022.17,88.67,9.5,6.67
B농가,2023-11-17 08:00,1,6,1022.17,88.17,10.83,96.17
B농가,2023-11-17 09:00,1,6,1022.33,78.83,17,211.17
B농가,2023-11-17 10:00,1,6,1022.83,77.83,17.67,211.83
B농가,2023-11-17 11:00,1,6,1022.67,86.5,14.83,119
B농가,2023-11-17 12:00,1,6,1022.5,90.17,12.67,43
B농가,2023-11-17 13:00,1,6,1022.17,85,16.83,128.5
B농가,2023-11-17 14:00,1,6,1022.5,91.67,13,54.67
B농가,2023-11-17 15:00,1,6,1022.5,78.17,19.17,182.83
B농가,2023-11-17 16:00,1,6,1022.83,89.33,14.5,33.5
B농가,2023-11-17 17:00,1,6,1022.33,93.67,10.83,0.67
B농가,2023-11-17 18:00,1,6,1022.33,93.83,8.5,0
B농가,2023-11-17 19:00,1,6,1022.17,95.67,8.67,0
B농가,2023-11-17 20:00,1,6,1022.67,97,8.17,0
B농가,2023-11-17 21:00,1,6,1022.33,96.67,8,0
B농가,2023-11-17 22:00,1,6,1022.33,96.83,8.5,0
B농가,2023-11-17 23:00,1,6,1022.5,94.5,8.5,0
B농가,2023-11-18 00:00,1,6,1022.67,92.5,9.17,0
B농가,2023-11-18 01:00,1,6,1022.5,92.17,8.83,0
B농가,2023-11-18 02:00,1,6,1022.33,91.67,8.83,0
B농가,2023-11-18 03:00,1,6,1022,92.5,8.5,0
B농가,2023-11-18 04:00,1,6,1022.67,90.67,8.83,0
B농가,2023-11-18 05:00,1,6,1022.33,87.5,9.33,0
B농가,2023-11-18 06:00,1,6,1022.17,90.17,8.83,0
B농가,2023-11-18 07:00,1,6,1022.5,90.83,9.17,1
B농가,2023-11-18 08:00,1,6,1022.17,91.33,9,10
B농가,2023-11-18 09:00,1,6,1022.5,89.33,10.67,28.83
B농가,2023-11-18 10:00,1,6,1022.5,86,14.83,127.83
B농가,2023-11-18 11:00,1,6,1022.67,79.83,19,182.67
B농가,2023-11-18 12:00,1,6,1022.33,66,21.5,338.17
B농가,2023-11-18 13:00,1,6,1022.33,66.67,19.5,354.17
B농가,2023-11-18 14:00,1,6,1022.5,60,21,326.67
B농가,2023-11-18 15:00,1,6,1022.33,56.67,19.17,224.5
B농가,2023-11-18 16:00,1,6,1022.67,83.83,17.17,62.83
B농가,2023-11-18 17:00,1,6,1022.67,92.5,12.67,2.5
B농가,2023-11-18 18:00,1,6,1022.83,95,11.17,0
B농가,2023-11-18 19:00,1,6,1022.17,95.17,10.5,0
B농가,2023-11-18 20:00,1,6,1022.83,95.33,9.83,0
B농가,2023-11-18 21:00,1,6,1022.33,95.67,9.33,0
B농가,2023-11-18 22:00,1,6,1022.5,91.67,8.83,0
B농가,2023-11-18 23:00,1,6,1022.83,94.17,8.67,0
B농가,2023-11-19 00:00,1,6,1022.33,93,8.83,0
B농가,2023-11-19 01:00,1,6,1022.33,93.83,8.83,0
B농가,2023-11-19 02:00,1,6,1022.5,93,8.67,0
B농가,2023-11-19 03:00,1,6,1022.67,95.67,9,0
B농가,2023-11-19 04:00,1,6,1022.33,97,8.33,0
B농가,2023-11-19 05:00,1,6,1022.67,96.17,8,0
B농가,2023-11-19 06:00,1,6,1022.17,94,8.83,0
B농가,2023-11-19 07:00,1,6,1022.17,90.17,9.17,9.67
B농가,2023-11-19 08:00,1,6,1022.33,90,10.33,62.17
B농가,2023-11-19 09:00,1,6,1022.67,82.67,16,226.17
B농가,2023-11-19 10:00,1,6,1022.67,77.5,20,240.5
B농가,2023-11-19 11:00,1,6,1022.33,68,20.67,279.33
B농가,2023-11-19 12:00,1,6,1022.5,74.17,21.5,202.67
B농가,2023-11-19 13:00,1,6,1022.5,67.83,20.67,222
B농가,2023-11-19 14:00,1,6,1022.83,77.83,20.83,145.5
B농가,2023-11-19 15:00,1,6,1022.67,78.5,19.5,138.17
B농가,2023-11-19 16:00,1,6,1022.83,89,16.67,35.67
B농가,2023-11-19 17:00,1,6,1022.83,97.17,14,2.67
B농가,2023-11-19 18:00,1,6,1022.83,99.33,13,0
B농가,2023-11-19 19:00,1,6,1022.33,97.83,12,0
B농가,2023-11-19 20:00,1,6,1022.5,96.83,10.83,0
B농가,2023-11-19 21:00,1,6,1022.83,97,10,0
B농가,2023-11-19 22:00,1,6,1022.33,96.67,9,0
B농가,2023-11-19 23:00,1,6,1022.5,96.67,9,0
B농가,2023-11-20 00:00,1,6,1022.67,96.67,8.33,0
B농가,2023-11-20 01:00,1,6,1022.5,94.17,9,0
B농가,2023-11-20 02:00,1,6,1022.67,92.5,9,0
B농가,2023-11-20 03:00,1,6,1022.33,90.33,9.33,0
B농가,2023-11-20 04:00,1,6,1022.17,90.5,9.17,0
B농가,2023-11-20 05:00,1,6,1022.17,90.33,9,0
B농가,2023-11-20 06:00,1,6,1022.5,89,9.33,0
B농가,2023-11-20 07:00,1,6,1022.17,89,9,7.67
B농가,2023-11-20 08:00,1,5.83,1022.33,87.67,10.5,104
B농가,2023-11-20 09:00,1,6,1022.25,82.25,13.5,223.5
B농가,2023-11-20 10:00,1,6,743.75,77.25,18.75,392
B농가,2023-11-20 11:00,0.83,6,487.33,76.33,20,470.17
B농가,2023-11-20 12:00,0,6,491.33,61.5,20.5,497.17
B농가,2023-11-20 13:00,0,6,491.33,61,20.83,466.33
B농가,2023-11-20 14:00,0,6,445.67,57.5,19.5,385.5
B농가,2023-11-20 15:00,0,6,229.33,65.67,20.33,256.67
B농가,2023-11-20 16:00,0,6,236,90.33,17.33,89.33
B농가,2023-11-20 17:00,0,6,226.67,98.67,12,4.5
B농가,2023-11-20 18:00,0,6,234.67,96.33,11,0
B농가,2023-11-20 19:00,0,6,233.33,92.67,10.33,0
B농가,2023-11-20 20:00,0,6,237.33,97.5,9.5,0
B농가,2023-11-20 21:00,0,6,234.67,97.17,10,0
B농가,2023-11-20 22:00,0,6,241.33,97,9.83,0
B농가,2023-11-20 23:00,0,6,241.33,98.33,9,0
B농가,2023-11-21 00:00,0,6,241.33,96.5,9,0
B농가,2023-11-21 01:00,0,6,236,98.67,8.67,0
B농가,2023-11-21 02:00,0,6,241.33,95,8.67,0
B농가,2023-11-21 03:00,0,6,229.33,95.17,8.5,0
B농가,2023-11-21 04:00,0,6,228,97,8,0
B농가,2023-11-21 05:00,0,6,233.33,98,7.67,0
B농가,2023-11-21 06:00,0,6,232,95.5,7.83,0
B농가,2023-11-21 07:00,0,6,238.67,94.33,8,19.83
B농가,2023-11-21 08:00,0,6,220,93.33,11.5,155.17
B농가,2023-11-21 09:00,0.67,6,230.67,91.5,18.67,268
B농가,2023-11-21 10:00,1,6,238.67,76.67,19,392
B농가,2023-11-21 11:00,1,6,244,75.33,20.5,470.17
B농가,2023-11-21 12:00,0.33,5.67,284.83,52.83,20.33,454.17
B농가,2023-11-21 13:00,1,5.5,429.83,45.17,22.33,349.67
B농가,2023-11-21 14:00,1,5.5,417.33,41.67,22,283.5
B농가,2023-11-21 15:00,1,5.5,412.83,45.67,21.17,184.5
B농가,2023-11-21 16:00,1,6,413.83,65.83,18.67,55
B농가,2023-11-21 17:00,1,6,468.67,74,12.67,3.5
B농가,2023-11-21 18:00,1,6,517.83,73.5,10.5,0
B농가,2023-11-21 19:00,1,6,565.83,73.17,9.33,0
B농가,2023-11-21 20:00,1,6,594.17,73.33,8.5,0
B농가,2023-11-21 21:00,1,6,626.5,71.33,9.33,0
B농가,2023-11-21 22:00,1,6,647.67,71.33,8.67,0
B농가,2023-11-21 23:00,1,6,669.17,69.67,8.83,0
B농가,2023-11-22 00:00,1,6,448.67,69.17,8.83,0
B농가,2023-11-22 01:00,1,6,374.17,69.5,8.5,0
B농가,2023-11-22 02:00,1,6,214.67,71.5,8.67,0
B농가,2023-11-22 03:00,1,6,216,69.33,9,0
B농가,2023-11-22 04:00,1,6,213.33,68.67,9,0
B농가,2023-11-22 05:00,1,6,209.33,68.83,8.83,0
B농가,2023-11-22 06:00,1,6,222.67,68.33,8.67,0
B농가,2023-11-22 07:00,1,6,210.67,68,9.67,7.83
B농가,2023-11-22 08:00,1,6,293.33,67.83,10.67,97.67
B농가,2023-11-22 09:00,1,6,557.17,68.83,16.83,222.67
B농가,2023-11-22 10:00,1,6,422,65.5,21.5,279.67
B농가,2023-11-22 11:00,1,5.83,407,57.67,22,360.17
B농가,2023-11-22 12:00,1,5.83,427.33,49.17,22.17,345.83
B농가,2023-11-22 13:00,1,5.83,411.83,57.5,21.17,229.83
B농가,2023-11-22 14:00,1,6,420.17,48.5,21.33,294.33
B농가,2023-11-22 15:00,1,5.5,406.83,50.33,21.17,178
B농가,2023-11-22 16:00,1,5.83,366.33,72.67,20,53.67
B농가,2023-11-22 17:00,1,5.83,400,76.83,14.5,2.67
B농가,2023-11-22 18:00,1,6,467,75.33,12,0
B농가,2023-11-22 19:00,1,6,519.33,75.5,11,0
B농가,2023-11-22 20:00,1,6,554.83,76.83,11,0
B농가,2023-11-22 21:00,1,6,596.33,77.83,11,0
B농가,2023-11-22 22:00,1,6,631.33,77,11,0
B농가,2023-11-22 23:00,1,6,659.5,78.17,11,0
B농가,2023-11-23 00:00,1,6,519.5,78.67,11,0
B농가,2023-11-23 01:00,1,6,218.67,80,12,0
B농가,2023-11-23 02:00,1,6,213.33,80.67,12,0
B농가,2023-11-23 03:00,1,6,208,81.17,12.5,0
B농가,2023-11-23 04:00,1,6,212,82.33,13,0
B농가,2023-11-23 05:00,1,6,220,83.83,13,0
B농가,2023-11-23 06:00,1,6,218.67,82,12.83,0
B농가,2023-11-23 07:00,1,6,217.33,81.33,12.5,4.5
B농가,2023-11-23 08:00,1,6,220,80.33,13.83,54.67
B농가,2023-11-23 09:00,1,6,432,76.83,17.67,124
B농가,2023-11-23 10:00,1,6,522,72.33,19.83,169
B농가,2023-11-23 11:00,1,6,426.5,62.33,21.83,281.67
B농가,2023-11-23 12:00,1,5.83,427.83,55.5,21.67,214.33
B농가,2023-11-23 13:00,1,6,439,44.5,21.5,302
B농가,2023-11-23 14:00,1,5.67,425.33,40.17,21.33,260.67
B농가,2023-11-23 15:00,1,5.5,390.5,49.83,20.67,156.17
B농가,2023-11-23 16:00,1,6,370.33,72.67,18.33,53.17
B농가,2023-11-23 17:00,1,6,404,76.67,14.33,3.5
B농가,2023-11-23 18:00,1,6,474.67,80.33,13,0
B농가,2023-11-23 19:00,1,6,523.33,81.67,13,0
B농가,2023-11-23 20:00,1,6,572.17,80,12.67,0
B농가,2023-11-23 21:00,1,6,621,78.5,11.83,0
B농가,2023-11-23 22:00,1,6,649.83,78.5,11.83,0
B농가,2023-11-23 23:00,1,6,681.33,77.17,11,0
B농가,2023-11-24 00:00,1,6,448.33,76.17,9.83,0
B농가,2023-11-24 01:00,1,6,213.33,74.17,8.83,0
B농가,2023-11-24 02:00,1,6,221.33,73,8.83,0
B농가,2023-11-24 03:00,1,6,217.33,73.5,8.33,0
B농가,2023-11-24 04:00,1,6,216,71.17,8.83,0
B농가,2023-11-24 05:00,1,6,209.33,69.83,9,0
B농가,2023-11-24 06:00,1,6,214.67,70.83,9,0
B농가,2023-11-24 07:00,1,6,214.67,71.17,8.5,7.83
B농가,2023-11-24 08:00,1,6,508.5,70.17,10.33,79.5
B농가,2023-11-24 09:00,1,6,487.17,71.83,16.67,211.33
B농가,2023-11-24 10:00,1,6,373,63.5,19.67,228
B농가,2023-11-24 11:00,1,6,379.83,65.33,18.83,240
B농가,2023-11-24 12:00,1,6,345.17,70.33,18.33,198.83
B농가,2023-11-24 13:00,1,5.83,397.67,59,20.83,373.67
B농가,2023-11-24 14:00,1,5.67,403.17,58.5,18.5,230.67
B농가,2023-11-24 15:00,1,6,403.67,62.17,18.5,138.5
B농가,2023-11-24 16:00,1,6,364,71.83,17.33,59
B농가,2023-11-24 17:00,1,6,395,72.5,11.17,3.5
B농가,2023-11-24 18:00,1,6,454.67,71.67,8.67,0
